1799.287
1799.292
1799.295
1799.258
1799.258
1799.258
1799.207
1799.212
1799.211
1799.216
1799.250
1799.206
1799.206
1799.205
1799.205
1857.408
1799.202
1799.143
1799.143
1798.453
1890.973
1798.453
1798.451
1798.566
1883.437
1798.409
1798.586
1798.381
1798.381
1798.372
1798.385
1798.372
1799.246
1798.382
1798.195
1798.222
1789.874
1740.708
1742.013
1740.708
1740.708
1740.698
1805.064
1740.935
1740.698
1740.695
1740.692
1740.723
1740.700
1740.689
1740.719
1721.171
1721.184
1721.171
1721.171
1721.166
1721.157
1721.162
1721.102
1721.102
1721.094
1721.100
1731.033
1721.094
1719.677
1719.559
1719.633
1719.561
1719.562
1719.559
1719.573
1728.028
1719.582
1719.559
1719.530
1719.851
1719.514
1719.428
1719.411
1719.409
1719.471
1719.409
1719.446
1719.404
1719.404
1719.408
1690.202
1690.204
1690.221
1690.202
1689.987
1689.965
1690.075
1689.972
1689.679
1690.953
1689.808
1689.708
1689.675
1689.675
1689.677
1689.714
1689.698
1689.675
1689.675
1689.672
1689.666
1689.766
1689.651
1689.506
1638.427
1638.430
1638.151
1638.113
1638.574
1638.113
1638.113
1638.054
1638.054
1638.108
1638.079
1638.054
1637.289
1637.275
1637.306
1688.476
1637.293
1637.234
1637.200
1637.198
1652.224
1637.659
1636.965
1636.965
1636.965
1636.969
1636.969
1636.314
1636.314
1719.342
1861.809
1636.317
1636.308
1636.350
1636.421
1636.323
1636.326
1636.319
1636.274
1636.260
1636.260
1636.260
1636.254
1636.254
1636.260
1636.254
1635.640
1635.640
1635.640
1635.640
1635.640
1635.708
1635.653
1635.640
1645.234
1635.641
2075.228
1635.640
1635.666
1635.613
1635.495
1594.683
1594.685
1516.004
1516.004
1516.004
1516.006
1516.005
1515.982
1528.000
1515.861
1515.861
1515.988
1515.833
1515.794
1515.777
1515.802
1515.769
1515.791
1515.678
1518.875
1515.677
1515.679
1515.663
1522.455
1515.657
1515.741
1515.657
1515.652
1515.660
1515.652
1516.232
1515.652
1515.684
1515.577
1515.549
1515.544
1517.670
1515.538
1515.536
1515.546
1515.559
1515.536
1515.529
1515.531
1515.529
1515.561
1515.453
1515.451
1515.492
1515.510
1515.451
1515.463
1515.413
1515.420
1515.665
1515.427
1515.412
1515.199
1515.208
1515.187
1481.917
1481.917
1475.984
1475.980
1475.980
1476.008
1475.980
1476.006
1475.993
1475.980
1475.972
1475.972
1475.972
1475.970
1475.963
1475.956
1475.961
1475.828
1475.834
1475.828
1475.833
1475.828
1475.821
1475.822
1475.813
1475.813
1475.815
1513.194
1783.381
1475.827
1653.353
1475.831
1475.813
1475.658
1475.658
1475.664
1470.510
1470.271
1385.753
1385.749
1385.742
1385.742
1385.742
1385.742
1385.740
1385.740
1385.740
1385.739
1385.743
1385.753
1385.739
1385.471
1385.452
1385.515
1385.458
1385.452
1385.460
1385.452
1407.392
1385.452
1385.410
1385.420
1385.410
1385.429
1385.410
1385.373
1385.371
1385.453
1385.545
1385.378
1385.371
1385.374
1385.371
1385.377
1397.642
1385.371
1385.371
1388.400
1400.707
1374.482
1374.482
1374.486
1371.061
1371.070
1371.062
1371.061
1371.062
1371.081
1370.979
1370.979
1370.995
1370.980
1370.979
1370.975
1370.981
1371.000
1370.965
1370.963
1370.921
1370.948
1370.921
1370.925
1370.343
1371.862
1370.350
1370.333
1370.326
1370.323
1370.331
1370.322
1370.312
1370.316
1370.268
1370.273
1370.034
1370.034
1370.024
1370.100
1370.023
1370.025
1367.184
1367.184
1367.199
1367.187
1367.185
1367.183
1367.183
1367.245
1367.170
1367.170
1367.170
1367.171
1367.171
1367.170
1367.170
1367.170
1367.202
1367.163
1367.464
1368.007
1367.155
1367.153
1367.160
1367.154
1367.839
1367.174
1367.151
1367.158
1367.151
1367.152
1367.154
1381.415
1367.151
1367.150
1367.159
1367.150
1367.150
1367.150
1367.184
1367.152
